"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","arrival_time_sort","timepoint"
"296000091","16:01:00","16:01:00","143","2","Perris - South","0","16:01:00","1"
"296000091","16:08:00","16:08:00","130","3","Perris - South","0","16:08:00","1"
"296000091","16:14:00","16:14:00","174","4","Perris - South","0","16:14:00","1"
"296000091","16:38:00","16:38:00","173","5","Perris - South","0","16:38:00","1"
"296000091","16:45:00","16:45:00","147","6","Perris - South","0","16:45:00","1"
"296000091","16:53:00","16:53:00","148","7","Perris - South","0","16:53:00","1"
"296000091","17:06:00","17:06:00","123","8","Perris - South","0","17:06:00","1"
"296000091","17:13:00","17:13:00","181","9","Perris - South","0","17:13:00","1"
"296000091","17:29:00","17:29:00","182","10","Perris - South","0","17:29:00","1"
"296000091","17:40:00","17:40:00","183","11","Perris - South","0","17:40:00","1"
"296000091","17:50:00","17:50:00","184","12","Perris - South","0","17:50:00","1"
"296000097","16:21:00","16:21:00","107","1","Perris - South","0","16:21:00","1"
"296000097","16:43:00","16:43:00","143","2","Perris - South","0","16:43:00","1"
"296000097","16:50:00","16:50:00","130","3","Perris - South","0","16:50:00","1"
"296000097","16:56:00","16:56:00","174","4","Perris - South","0","16:56:00","1"
"296000097","17:20:00","17:20:00","173","5","Perris - South","0","17:20:00","1"
"296000097","17:26:00","17:26:00","147","6","Perris - South","0","17:26:00","1"
"296000097","17:34:00","17:34:00","148","7","Perris - South","0","17:34:00","1"
"296000097","17:47:00","17:47:00","123","8","Perris - South","0","17:47:00","1"
"296000097","17:54:00","17:54:00","181","9","Perris - South","0","17:54:00","1"
"296000097","18:10:00","18:10:00","182","10","Perris - South","0","18:10:00","1"
"296000097","18:21:00","18:21:00","183","11","Perris - South","0","18:21:00","1"
"296000097","18:31:00","18:31:00","184","12","Perris - South","0","18:31:00","1"
"296000100","16:57:00","16:57:00","107","1","Riverside - Downtown","0","16:57:00","1"
"296000100","17:20:00","17:20:00","143","2","Riverside - Downtown","0","17:20:00","1"
"296000100","17:27:00","17:27:00","130","3","Riverside - Downtown","0","17:27:00","1"
"296000100","17:33:00","17:33:00","174","4","Riverside - Downtown","0","17:33:00","1"
"296000100","17:57:00","17:57:00","173","5","Riverside - Downtown","0","17:57:00","1"
"296000100","18:04:00","18:04:00","147","6","Riverside - Downtown","0","18:04:00","1"
"296000100","18:12:00","18:12:00","148","7","Riverside - Downtown","0","18:12:00","1"
"296000100","18:27:00","18:27:00","123","8","Riverside - Downtown","0","18:27:00","1"
"296000100","18:34:00","18:34:00","181","9","Riverside - Downtown","0","18:34:00","1"
"296000100","18:50:00","18:50:00","182","10","Riverside - Downtown","0","18:50:00","1"
"296000100","19:02:00","19:02:00","183","11","Riverside - Downtown","0","19:02:00","1"
"296000100","19:11:00","19:11:00","184","12","Riverside - Downtown","0","19:11:00","1"
"296000105","17:31:00","17:31:00","107","1","Perris - South","0","17:31:00","1"
"296000105","17:54:00","17:54:00","143","2","Perris - South","0","17:54:00","1"
"296000105","18:01:00","18:01:00","130","3","Perris - South","0","18:01:00","1"
"296000105","18:07:00","18:07:00","174","4","Perris - South","0","18:07:00","1"
"296000105","18:31:00","18:31:00","173","5","Perris - South","0","18:31:00","1"
"296000105","18:37:00","18:37:00","147","6","Perris - South","0","18:37:00","1"
"296000105","18:45:00","18:45:00","148","7","Perris - South","0","18:45:00","1"
"296000105","18:58:00","18:58:00","123","8","Perris - South","0","18:58:00","1"
"296000105","19:05:00","19:05:00","181","9","Perris - South","0","19:05:00","1"
"296000105","19:21:00","19:21:00","182","10","Perris - South","0","19:21:00","1"
"296000105","19:32:00","19:32:00","183","11","Perris - South","0","19:32:00","1"
"296000105","19:41:00","19:41:00","184","12","Perris - South","0","19:41:00","1"
"296000120","18:52:00","18:52:00","107","1","Riverside - Downtown","0","18:52:00","1"
"296000120","19:15:00","19:15:00","143","2","Riverside - Downtown","0","19:15:00","1"
"296000120","19:22:00","19:22:00","130","3","Riverside - Downtown","0","19:22:00","1"
"296000120","19:28:00","19:28:00","174","4","Riverside - Downtown","0","19:28:00","1"
"296000120","19:52:00","19:52:00","173","5","Riverside - Downtown","0","19:52:00","1"
"296000120","19:58:00","19:58:00","147","6","Riverside - Downtown","0","19:58:00","1"
"296000120","20:06:00","20:06:00","148","7","Riverside - Downtown","0","20:06:00","1"
"296000120","20:22:00","20:22:00","123","8","Riverside - Downtown","0","20:22:00","1"
"296000752","15:25:00","15:25:00","107","1","Riverside - Downtown","0","15:25:00","1"
"296000752","15:49:00","15:49:00","143","2","Riverside - Downtown","0","15:49:00","1"
"296000752","15:56:00","15:56:00","130","3","Riverside - Downtown","0","15:56:00","1"
"296000752","16:02:00","16:02:00","174","4","Riverside - Downtown","0","16:02:00","1"
"296000752","16:26:00","16:26:00","173","5","Riverside - Downtown","0","16:26:00","1"
"296000752","16:32:00","16:32:00","147","6","Riverside - Downtown","0","16:32:00","1"
"296000752","16:40:00","16:40:00","148","7","Riverside - Downtown","0","16:40:00","1"
"296000752","16:52:00","16:52:00","123","8","Riverside - Downtown","0","16:52:00","1"
"296000752","16:59:00","16:59:00","181","9","Riverside - Downtown","0","16:59:00","1"
"296000752","17:16:00","17:16:00","182","10","Riverside - Downtown","0","17:16:00","1"
"296000752","17:27:00","17:27:00","183","11","Riverside - Downtown","0","17:27:00","1"
"296000752","17:37:00","17:37:00","184","12","Riverside - Downtown","0","17:37:00","1"
"296000754","19:20:00","19:20:00","107","1","Riverside - Downtown","0","19:20:00","1"
"296000754","19:43:00","19:43:00","143","2","Riverside - Downtown","0","19:43:00","1"
"296000754","19:51:00","19:51:00","130","3","Riverside - Downtown","0","19:51:00","1"
"296000754","19:57:00","19:57:00","174","4","Riverside - Downtown","0","19:57:00","1"
"296000754","20:21:00","20:21:00","173","5","Riverside - Downtown","0","20:21:00","1"
"296000754","20:27:00","20:27:00","147","6","Riverside - Downtown","0","20:27:00","1"
"296000754","20:34:00","20:34:00","148","7","Riverside - Downtown","0","20:34:00","1"
"296000754","20:47:00","20:47:00","123","8","Riverside - Downtown","0","20:47:00","1"
"296000754","21:04:00","21:04:00","181","9","Riverside - Downtown","0","21:04:00","1"
"296000754","21:20:00","21:20:00","182","10","Riverside - Downtown","0","21:20:00","1"
"296000754","21:33:00","21:33:00","183","11","Riverside - Downtown","0","21:33:00","1"
"296000754","21:39:00","21:39:00","184","12","Riverside - Downtown","0","21:39:00","1"
"296100041","04:05:00","04:05:00","141","1","L.A. Union Station","0","04:05:00","1"
"296100041","04:15:00","04:15:00","140","2","L.A. Union Station","0","04:15:00","1"
"296100041","04:21:00","04:21:00","156","3","L.A. Union Station","0","04:21:00","1"
"296100041","04:28:00","04:28:00","154","4","L.A. Union Station","0","04:28:00","1"
"296100041","04:33:00","04:33:00","145","5","L.A. Union Station","0","04:33:00","1"
"296100041","04:38:00","04:38:00","128","6","L.A. Union Station","0","04:38:00","1"
"296100041","04:46:00","04:46:00","174","7","L.A. Union Station","0","04:46:00","1"
"296100041","04:51:00","04:51:00","130","8","L.A. Union Station","0","04:51:00","1"
"296100041","04:58:00","04:58:00","143","9","L.A. Union Station","0","04:58:00","1"
"296100041","05:26:00","05:26:00","107","10","L.A. Union Station","0","05:26:00","1"
"296100042","04:35:00","04:35:00","144","1","L.A. Union Station","0","04:35:00","1"
"296100042","04:59:00","04:59:00","152","2","L.A. Union Station","0","04:59:00","1"
"296100042","05:08:00","05:08:00","153","3","L.A. Union Station","0","05:08:00","1"
"296100042","05:14:00","05:14:00","141","4","L.A. Union Station","0","05:14:00","1"
"296100042","05:24:00","05:24:00","140","5","L.A. Union Station","0","05:24:00","1"
"296100042","05:31:00","05:31:00","156","6","L.A. Union Station","0","05:31:00","1"
"296100042","05:38:00","05:38:00","154","7","L.A. Union Station","0","05:38:00","1"
"296100042","05:43:00","05:43:00","145","8","L.A. Union Station","0","05:43:00","1"
"296100042","05:48:00","05:48:00","128","9","L.A. Union Station","0","05:48:00","1"
"296100042","05:56:00","05:56:00","174","10","L.A. Union Station","0","05:56:00","1"
"296100042","06:02:00","06:02:00","130","11","L.A. Union Station","0","06:02:00","1"
"296100042","06:09:00","06:09:00","143","12","L.A. Union Station","0","06:09:00","1"
"296100042","06:36:00","06:36:00","107","13","L.A. Union Station","0","06:36:00","1"
"296100044","05:16:00","05:16:00","144","1","L.A. Union Station","0","05:16:00","1"
"296100044","05:40:00","05:40:00","152","2","L.A. Union Station","0","05:40:00","1"
"296100044","05:49:00","05:49:00","153","3","L.A. Union Station","0","05:49:00","1"
"296100044","05:55:00","05:55:00","141","4","L.A. Union Station","0","05:55:00","1"
"296100044","06:05:00","06:05:00","140","5","L.A. Union Station","0","06:05:00","1"
"296100044","06:12:00","06:12:00","156","6","L.A. Union Station","0","06:12:00","1"
"296100044","06:18:00","06:18:00","154","7","L.A. Union Station","0","06:18:00","1"
"296100044","06:24:00","06:24:00","145","8","L.A. Union Station","0","06:24:00","1"
"296100044","06:28:00","06:28:00","128","9","L.A. Union Station","0","06:28:00","1"
"296100044","06:36:00","06:36:00","174","10","L.A. Union Station","0","06:36:00","1"
"296100044","06:42:00","06:42:00","130","11","L.A. Union Station","0","06:42:00","1"
"296100044","06:49:00","06:49:00","143","12","L.A. Union Station","0","06:49:00","1"
"296100044","06:59:00","06:59:00","135","13","L.A. Union Station","0","06:59:00","1"
"296100044","07:20:00","07:20:00","107","14","L.A. Union Station","0","07:20:00","1"
"296100045","05:50:00","05:50:00","144","1","L.A. Union Station","0","05:50:00","1"
"296100045","06:14:00","06:14:00","152","2","L.A. Union Station","0","06:14:00","1"
"296100045","06:26:00","06:26:00","153","3","L.A. Union Station","0","06:26:00","1"
"296100045","06:32:00","06:32:00","141","4","L.A. Union Station","0","06:32:00","1"
"296100045","06:42:00","06:42:00","140","5","L.A. Union Station","0","06:42:00","1"
"296100045","06:48:00","06:48:00","156","6","L.A. Union Station","0","06:48:00","1"
"296100045","06:55:00","06:55:00","154","7","L.A. Union Station","0","06:55:00","1"
"296100045","07:00:00","07:00:00","145","8","L.A. Union Station","0","07:00:00","1"
"296100045","07:05:00","07:05:00","128","9","L.A. Union Station","0","07:05:00","1"
"296100045","07:12:00","07:12:00","174","10","L.A. Union Station","0","07:12:00","1"
"296100045","07:18:00","07:18:00","130","11","L.A. Union Station","0","07:18:00","1"
"296100045","07:25:00","07:25:00","143","12","L.A. Union Station","0","07:25:00","1"
"296100045","07:35:00","07:35:00","135","13","L.A. Union Station","0","07:35:00","1"
"296100045","07:56:00","07:56:00","107","14","L.A. Union Station","0","07:56:00","1"
